year,school_name,street_addr,county,city,zip,district_name,designation,title_i,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,funding_2018,funding_2019,funding_2020,funding_2021,funding_2022,funding_2023
2022,John Small Elementary,4103 North Market Street Ext,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,0,0,0,109521,144478.5,220394,219593,192568.5,156922.5
2022,Northeast Elementary,21000 US Hwy 264 East,Beaufort,Pinetown,27865,Beaufort County Schools,Public,Yes,0,136,180,0.7556,109521,144478.5,220394,219593,192568.5,156922.5
2022,Northside High,7868 Free Union Church Road,Beaufort,Pinetown,27865,Beaufort County Schools,Public,No,572,295,346,0.8526,109521,144478.5,220394,219593,192568.5,156922.5
2022,P S Jones Middle,4105 N Market Street Ext,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,493,743,0.6635,109521,144478.5,220394,219593,192568.5,156922.5
2022,Southside High,5700 Hwy 33 East,Beaufort,Chocowinity,27817,Beaufort County Schools,Public,No,1906,358,399,0.8972,109521,144478.5,220394,219593,192568.5,156922.5
2022,S W Snowden Elementary,693 North 7th Street,Beaufort,Aurora,27806,Beaufort County Schools,Public,Yes,0,0,75,0.05,109521,144478.5,220394,219593,192568.5,156922.5
2022,Washington High,400 Slatestone Road,Beaufort,Washington,27889,Beaufort County Schools,Public,No,924,581,802,0.7243999999999999,109521,144478.5,220394,219593,192568.5,156922.5
2022,Beaufort County Schools,321 Smaw Road,Beaufort,Washington,27889,Beaufort County Schools,Public,No,3415,2371,3709,0.6393,0,0,0,0,0,0
2022,Washington Montessori Public Charter School,2330 Old Bath Hwy,Beaufort,Washington,27889,Charter Schools,Charter,No,0,0,206,0.05,0,0,0,0,0,0
2022,Bertie Early College High,717 US Hwy 13 North,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,0,65,147,0.4422,153453,137894.5,177759.5,242786.5,191933.5,88387
2022,Bertie High,716 US Hwy 13 North,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,69,350,421,0.8314,153453,137894.5,177759.5,242786.5,191933.5,88387
