year,school_name,street_addr,county,city,zip,district_name,designation,title_i,total_num_concentrators,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,Funding_2018,Funding_2019,Funding_2020,Funding_2021,Funding_2022,Funding_2023
2019,Yadkin Valley Regional Career Academy,2065 E. Holly Grove Road,Davidson,Lexington,27292,Davidson County Schools,Public,No,67,99,159,190,0.8368000000000001,279232.5,277649,277640.5,387258.5,555563,454739
2019,Davidson County Schools,250 County School Road,Davidson,Lexington,27292,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Charles England Elementary School,111 Cornelia Dr,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,NA,NA,NA,NA,NA,83023,130000.5,124818,146833,198747.5,121226
2019,Lexington Middle School,100 W Hemstead Street,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,NA,NA,362,761,0.4757,83023,130000.5,124818,146833,198747.5,121226
2019,Lexington Senior High School,26 Penry Street,Davidson,Lexington,27292,Lexington City Schools,Public,No,91,655,685,804,0.852,83023,130000.5,124818,146833,198747.5,121226
2019,Pickett Elementary School,200 Biesecker Road,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,NA,NA,NA,NA,NA,83023,130000.5,124818,146833,198747.5,121226
2019,South Lexington School,1000 Cotton Grove Road,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,NA,NA,NA,NA,NA,83023,130000.5,124818,146833,198747.5,121226
2019,South Lexington Developmental Center,1006 Cotton Grove Road,Davidson,Lexington,27292,Lexington City Schools,Public,No,NA,NA,NA,NA,NA,83023,130000.5,124818,146833,198747.5,121226
2019,Southwest Elementary School,434 Central Avenue,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,NA,NA,NA,NA,NA,83023,130000.5,124818,146833,198747.5,121226
2019,Lexington City Schools,1010 Fair Street,Davidson,Lexington,27292,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Liberty Drive Elementary,401 Liberty Drive,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,NA,NA,NA,NA,NA,88874.5,84559,72495,158178.5,206908.5,103725.5
2019,Thomasville Primary,915 E Sunrise Avenue,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,NA,NA,NA,NA,NA,88874.5,84559,72495,158178.5,206908.5,103725.5
2019,Thomasville Middle,400 Unity Street,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,NA,NA,481,551,0.873,88874.5,84559,72495,158178.5,206908.5,103725.5
2019,Thomasville High,410 Unity Street,Davidson,Thomasville,27360,Thomasville City Schools,Public,No,96,667,535,670,0.7985,88874.5,84559,72495,158178.5,206908.5,103725.5
2019,Thomasville City Schools,400 Turner Street,Davidson,Thomasville,27360,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Southside Ashpole Elementary,607 S Martin Luther King St,Robeson,Rowland,28383,NA,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Innovative School District,301 North Wilmington St,Wake,Raleigh,27604,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Eastern NC School for the Deaf,1311 Hwy 301 South,Statewide,Wilson,27893,Deaf and Blind Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Gov. Morehead School f/t Blind,303 Ashe Avenue,Statewide,Raleigh,27606,Deaf and Blind Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NC School for the Deaf,517 W Fleming Dr,Statewide,Morganton,28655,Deaf and Blind Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NCVPS,1017 Main Campus Dr,Statewide,Raleigh,27606,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Davidson Charter Academy: CFA,500 Biesecker Rd,Davidson,Lexington,27295,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Central Davie Academy,160 Martin Luther King Jr. Roa,Davie,Mocksville,27028,Davie County Schools,Public,No,NA,NA,3,24,0.125,102869,91999.5,140388,185291,187237,150601.5
2019,Cooleemee Elementary,136 Marginal St,Davie,Cooleemee,27014,Davie County Schools,Public,Yes,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,Cornatzer Elementary,552 Cornatzer Road,Davie,Mocksville,27028,Davie County Schools,Public,Yes,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,Davie County High,180 War Eagle Drive,Davie,Mocksville,27028,Davie County Schools,Public,No,210,1888,1217,1746,0.6970000000000001,102869,91999.5,140388,185291,187237,150601.5
2019,Davie County Early College High,1211 Salisbury Road,Davie,Mocksville,27028,Davie County Schools,Public,No,NA,NA,9,174,0.051699999999999996,102869,91999.5,140388,185291,187237,150601.5
2019,Mocksville Elementary,295 Cemetery St,Davie,Mocksville,27028,Davie County Schools,Public,Yes,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,North Davie Middle,497 Farmington Road,Davie,Mocksville,27028,Davie County Schools,Public,No,NA,NA,459,482,0.9523,102869,91999.5,140388,185291,187237,150601.5
2019,Pinebrook Elementary,477 Pinebrook School Rd,Davie,Mocksville,27028,Davie County Schools,Public,Yes,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,Shady Grove Elementary,3179 Cornatzer Rd,Davie,Advance,27006,Davie County Schools,Public,No,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,South Davie Middle,197 South Davie Drive,Davie,Mocksville,27028,Davie County Schools,Public,No,NA,NA,450,531,0.8475,102869,91999.5,140388,185291,187237,150601.5
2019,William R Davie Elementary,3437 US Hwy 601 N,Davie,Mocksville,27028,Davie County Schools,Public,Yes,NA,NA,NA,NA,NA,102869,91999.5,140388,185291,187237,150601.5
2019,William Ellis Middle,144 William Ellis Drive,Davie,Advance,27006,Davie County Schools,Public,No,NA,NA,431,466,0.92489999999999994,102869,91999.5,140388,185291,187237,150601.5
2019,Davie County Schools,220 Cherry St,Davie,Mocksville,27028,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,B F Grady Elementary,2627 N NC 11 & 903,Duplin,Albertson,28508,Duplin County Schools,Public,Yes,NA,NA,164,286,0.5734,130890,131819,133457,177528.5,261482,232052.5
2019,Beulaville Elementary,138 Lyman Road,Duplin,Beulaville,28518,Duplin County Schools,Public,Yes,NA,NA,294,306,0.9608,130890,131819,133457,177528.5,261482,232052.5
2019,Chinquapin Elementary,3894 NC 50 South,Duplin,Chinquapin,28521,Duplin County Schools,Public,Yes,NA,NA,171,178,0.9606999999999999,130890,131819,133457,177528.5,261482,232052.5
2019,Warsaw Elementary,158 Lanefield Road,Duplin,Warsaw,28398,Duplin County Schools,Public,Yes,NA,NA,246,251,0.9801000000000001,130890,131819,133457,177528.5,261482,232052.5
2019,Duplin Early College High,212 James Sprunt Dr,Duplin,Kenansville,28349,Duplin County Schools,Public,No,9,5,90,204,0.4412,130890,131819,133457,177528.5,261482,232052.5
2019,East Duplin High,394 North NC Highway 111,Duplin,Beulaville,28518,Duplin County Schools,Public,No,236,655,733,904,0.8108,130890,131819,133457,177528.5,261482,232052.5
2019,James Kenan High,1241 NC 24 & 50,Duplin,Warsaw,28398,Duplin County Schools,Public,No,180,888,507,632,0.8022,130890,131819,133457,177528.5,261482,232052.5
2019,Kenansville Elementary,328 Limestone Rd,Duplin,Kenansville,28349,Duplin County Schools,Public,Yes,NA,NA,138,168,0.8214,130890,131819,133457,177528.5,261482,232052.5
2019,North Duplin Elementary,157 North Duplin School Road,Duplin,Mt. Olive,28365,Duplin County Schools,Public,Yes,NA,NA,106,106,1,130890,131819,133457,177528.5,261482,232052.5
2019,North Duplin Jr Sr High,1388 West NC 403 Highway,Duplin,Mt. Olive,28365,Duplin County Schools,Public,No,70,181,373,500,0.746,130890,131819,133457,177528.5,261482,232052.5
2019,Rose Hill-Magnolia Elementary,1329 Brooks Quinn Road,Duplin,Rose Hill,28458,Duplin County Schools,Public,Yes,NA,NA,370,401,0.9227,130890,131819,133457,177528.5,261482,232052.5
2019,Wallace Elementary,4266 NC 11 S,Duplin,Wallace,28466,Duplin County Schools,Public,Yes,NA,NA,347,411,0.8443,130890,131819,133457,177528.5,261482,232052.5
2019,Wallace-Rose Hill High,602 High School Road,Duplin,Teachey,28464,Duplin County Schools,Public,No,149,338,495,585,0.8462000000000001,130890,131819,133457,177528.5,261482,232052.5
2019,Duplin County Schools,315 N Main Street,Duplin,Kenansville,28349,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Bethesda Elementary,2009 S Miami Boulevard,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Brogden Middle,1001 Leon Street,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,356,523,0.6807,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Burton Elementary,1500 Mathison Avenue,Durham,Durham,27701,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,J D Clement Early College HS,1801 Fayetteville Street,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Eastway Elementary,610 North Alston Avenue,Durham,Durham,27701,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,C E Jordan High,6806 Garrett Road,Durham,Durham,27707,Durham Public Schools,Public,No,125,397,1129,1846,0.6115999999999999,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Easley Elementary,302 Lebanon Circle,Durham,Durham,27712,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,The School for Creative Studies,5001 Red Mill Rd,Durham,Durham,27704,Durham Public Schools,Public,No,NA,NA,241,594,0.4057,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Eno Valley Elementary,117 Milton Road,Durham,Durham,27712,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,George L Carrington Middle,227 Milton Road,Durham,Durham,27712,Durham Public Schools,Public,Yes,NA,NA,711,924,0.7695000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,City of Medicine Academy,301 Crutchfield Road,Durham,Durham,27704,Durham Public Schools,Public,No,76,105,304,340,0.8941,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Club Boulevard Elementary,400 W Club Boulevard,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Creekside Elementary,5321 Ephesus Church Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Glenn Elementary,2415 E Geer Street,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Durham's Performance Learning Center,401 North Driver Street,Durham,Durham,27703,Durham Public Schools,Public,No,12,5,79,175,0.4514,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Durham School of the Arts,401 North Duke Street,Durham,Durham,27701,Durham Public Schools,Public,No,13,15,130,1736,0.07490000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Hillandale Elementary,2730 Hillandale Road,Durham,Durham,27705,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Hillside High,3727 Fayetteville St,Durham,Durham,27707,Durham Public Schools,Public,No,81,135,885,1356,0.6527,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Hope Valley Elementary,3005 Dixon Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Holt Elementary,4019 Holt School Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Holton Career and Resource Center,401 North Driver St,Durham,Durham,27703,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Forest View Elementary,3007 Mount Sinai Road,Durham,Durham,27705,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,DPS Hospital School,DUMC Room 3605,Durham,Durham,27710,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,James E Shepard Middle,2401 Dakota Street,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,340,449,0.7572,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Lakewood Elementary,2520 Vesson Avenue,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Little River K-8 School,2315 Snow Hill Road,Durham,Durham,27712,Durham Public Schools,Public,No,NA,NA,113,129,0.8759999999999999,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Lakeview School,3507 Dearborn Drive,Durham,Durham,27704,Durham Public Schools,Public,No,2,NA,125,155,0.8065000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Lakewood Montessori Middle,2119 Chapel Hill Rd,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,140,289,0.4844,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Lucas Middle,923 Snow Hill Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,374,508,0.7362000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Fayetteville Street Elementary,2905 Fayetteville Street,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Lowe's Grove Middle,4418 S Alston Avenue,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,491,650,0.7554000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,George Watts Elementary,700 Watts Street,Durham,Durham,27701,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Mangum Elementary,9008 Quail Roost Road,Durham,Bahama,27503,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Merrick-Moore Elementary,2325 Cheek Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Middle College HS @ DTCC,1637 Lawson Street,Durham,Durham,27703,Durham Public Schools,Public,No,4,3,70,185,0.3784,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Morehead Montessori,909 Cobb Street,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Neal Middle,201 Baptist Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,763,812,0.9397,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Northern High,117 Tom Wilkinson Road,Durham,Durham,27712,Durham Public Schools,Public,No,85,254,839,1442,0.5818,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Oak Grove Elementary,3810 Wake Forest Road,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Parkwood Elementary,5207 Revere Road,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,E K Powe Elementary,913 9th Street,Durham,Durham,27705,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Pearsontown Elementary,4915 Barbee Road,Durham,Durham,27713,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Riverside High,3218 Rose of Sharon Road,Durham,Durham,27712,Durham Public Schools,Public,No,132,367,1055,1777,0.5937,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Sherwood Githens Middle,4800 Chapel Hill Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,633,1013,0.6249,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,R N Harris Elementary,1520 Cooper Street,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Southern School of Energy and Sustainabi,800 Clayton Road,Durham,Durham,27703,Durham Public Schools,Public,No,157,397,777,1186,0.6551,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Sandy Ridge Elementary,1417 Old Oxford Highway,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Rogers-Herr Middle,911 Cornwallis Road,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,493,629,0.7837999999999999,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Southwest Elementary,2320 Cook Road,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,C C Spaulding Elementary,1531 S Roxboro Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Spring Valley Elementary,2051 Northern Durham Prky,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,W G Pearson Elementary,3501 Fayettville Street,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Y E Smith Elementary,2410 E Main Street,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Hillside New Tech High,3727 Fayetteville St,Durham,Durham,27707,Durham Public Schools,Public,No,12,171,269,333,0.8078,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2019,Durham Public Schools,511 Cleveland Street,Durham,Durham,27701,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Maureen Joy Charter School,107 South Driver Street,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Healthy Start Academy,807 West Chapel Hill Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Carter Community Charter,1955 West Cornwallis Road,Durham,Durham,27705,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Kestrel Heights School,4700 South Alston Ave.,Durham,Durham,27713,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Research Triangle Charter,2418 Ellis Road,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Central Park School For Child,724 Foster Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Voyager Academy,101 Hock Parc Drive,Durham,Durham,27704,Charter Schools,Charter,Yes,20,109,257,720,0.3569,NA,NA,NA,NA,NA,NA
2019,Global Scholars Academy,311 Dowd St,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Research Triangle High School,3106 East NC Highway 54,Durham,Durham,27709,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,The Institute Development Young Leaders,4300 S. Miami Blvd.,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Reaching All Minds Academy,2703 Holloway St.,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Excelsior Classical Academy,4100 N Roxboro Street,Durham,Durham,27704,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,KIPP Durham College Preparatory,1107 Holloway Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,G W Bulluck Elementary,3090 Bulluck School Road,Edgecombe,Rocky Mount,27801,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,G W Carver Elementary,700 East Hamlet Street,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Coker-Wimberly Elementary,1619 NC 97 West,Edgecombe,Battleboro,27809,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Edgecombe Early College High,2009 West Wilson St,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,No,NA,NA,33,182,0.1813,NA,NA,NA,NA,NA,NA
2019,North Edgecombe High,7589 NC 33-NW,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,27,34,189,232,0.8147,NA,NA,NA,NA,NA,NA
2019,Phillips Middle,4371 Battleboro-Leggett Road,Edgecombe,Battleboro,27809,Edgecombe County Public School,Public,Yes,NA,NA,90,135,0.6667000000000001,NA,NA,NA,NA,NA,NA
2019,Princeville Elementary,710 Panola Street,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,South Edgecombe Middle,230 Pinetops-Crisp Road,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,No,NA,NA,230,366,0.6284000000000001,NA,NA,NA,NA,NA,NA
2019,W A Pattillo Middle,501 East Ave,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,107,304,0.35200000000000004,NA,NA,NA,NA,NA,NA
2019,West Edgecombe Middle,6301 Nobles Mill Pond Road,Edgecombe,Rocky Mount,27801,Edgecombe County Public School,Public,Yes,NA,NA,299,334,0.8952,NA,NA,NA,NA,NA,NA
2019,SouthWest Edgecombe High,5912 NC 43 North,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,No,204,156,687,839,0.8188,NA,NA,NA,NA,NA,NA
2019,Stocks Elementary,400 Hope Lodge Street,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Tarboro High,1400 Howard Avenue,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,No,135,115,468,565,0.8283,NA,NA,NA,NA,NA,NA
2019,Martin Millennium Academy,400 E Johnston St,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,62,167,0.3713,NA,NA,NA,NA,NA,NA
2019,Edgecombe County Public Schools,2311 North Main Street,Edgecombe,Tarboro,27886,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,North East Carolina Prep,274 Husky Trail,Edgecombe,Tarboro,27886,Charter Schools,Charter,Yes,19,14,225,535,0.42060000000000003,NA,NA,NA,NA,NA,NA
2019,Ashley Academy,1647 Ashley School Circle,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Atkins Academic & Tech High,3605 Old Greensboro Road,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,No,229,356,966,1014,0.9527,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Bolton Elementary,1250 Bolton Street,Forsyth,Winston Salem,27103,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Brunson Elementary,155 N Hawthorne Road,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Caleb's Creek Elementary,1109 Salem Crossing Rd,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Carver High,3545 Carver School Road,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,31,23,335,563,0.595,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Career Center,910 Highland Court,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,NA,502,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Cash Elementary,4700 Old Hollow Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Carter High School,851 Highland Court,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,8,NA,141,189,0.746,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Childrens Center,2315 Coliseum Drive,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Clemmons Elementary,6200 Bingham Avenue,Forsyth,Clemmons,27012,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Clemmons Middle School,3785 Fraternity Church Road,Forsyth,Winston-Salem,27127,Forsyth County Schools,Public,No,NA,NA,867,1180,0.7347,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Cook Literacy Model School,920 11th Street NW,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,The Downtown School,601 N Cherry Street,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,NA,NA,133,134,0.9925,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,Early College of Forsyth Co,2100 Silas Creek Prky,Forsyth,Winston Salem,27103,Forsyth County Schools,Public,No,1,1,28,268,0.1045,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,East Forsyth High,2500 W Mountain Street,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,152,255,1035,1710,0.6053000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2019,East Forsyth Middle School,810 Bagley Drive,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,592,762,0.7768999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
