year,school_name,street_addr,county,city,zip,district_name,designation,title_i,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,funding_2018,funding_2019,funding_2020,funding_2021,funding_2022,funding_2023
2020,Bethlehem Elementary,7900 NC Hwy 127,Alexander,Taylorsville,28681,Alexander County Schools,Public,No,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,East Alexander Middle,1285 White Plains Road,Alexander,Hiddenite,28636,Alexander County Schools,Public,No,0,483,609,0.7931,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Ellendale Elementary,175 Ellendale Park Lane,Alexander,Taylorsville,28681,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Hiddenite Elementary,374 Sulphur Springs Road,Alexander,Hiddenite,28636,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Stony Point Elementary,311 Stony Point School Road,Alexander,Stony Point,28678,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Sugar Loaf Elementary,3600 NC Hwy 16N,Alexander,Taylorsville,28681,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Taylorsville Elementary,100 7th Street SW,Alexander,Taylorsville,28681,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,West Alexander Middle,85 Bulldog Lane,Alexander,Taylorsville,28681,Alexander County Schools,Public,No,0,445,545,0.8165,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Wittenburg Elementary,7300 Church Road,Alexander,Taylorsville,28681,Alexander County Schools,Public,Yes,0,0,0,0,149180,121203.5,107497.5,166789,215095.5,147755.5
2020,Alexander County Schools,700 Liledoun Road,Alexander,Taylorsville,28681,Alexander County Schools,Public,No,882,1965,2937,0.6690999999999999,0,0,0,0,0,0
2020,Alleghany High,404 Trojan Avenue,Alleghany,Sparta,28675,Alleghany County Schools,Public,No,1100,360,400,0.9,35730,28089.5,40179.5,50513,55621,46568.5
2020,Glade Creek Elementary,32 Glade Creek Sch Road,Alleghany,Ennice,28623,Alleghany County Schools,Public,Yes,0,80,226,0.354,35730,28089.5,40179.5,50513,55621,46568.5
2020,Piney Creek Elementary,559 Piney Creek Sch Road,Alleghany,Piney Creek,28663,Alleghany County Schools,Public,Yes,0,56,174,0.3218,35730,28089.5,40179.5,50513,55621,46568.5
2020,Sparta Elementary,450 N Main Street,Alleghany,Sparta,28675,Alleghany County Schools,Public,Yes,0,198,558,0.35479999999999995,35730,28089.5,40179.5,50513,55621,46568.5
2020,Alleghany County Schools,85 Peachtree Street,Alleghany,Sparta,28675,Alleghany County Schools,Public,No,1100,694,825,0.8412000000000001,0,0,0,0,0,0
2020,Anson County Early College High School,177 Ledbetter Street,Anson,Polkton,28135,Anson County Schools,Public,No,0,81,250,0.324,154608,138870.5,103299.5,128509.5,206917,138590
2020,Anson Academy,118 N. Ashe Street,Anson,Wadesboro,28170,Anson Academy,Public,No,0,18,26,0.6923,0,0,0,0,0,0
2020,Anson High School,96 Anson High School Road,Anson,Wadesboro,28170,Anson County Schools,Public,No,1271,0,639,0.95,154608,138870.5,103299.5,128509.5,206917,138590
2020,Ansonville Elementary School,9104 Hwy 52 N,Anson,Ansonville,28007,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Anson Middle School,832 US Hwy 52 N,Anson,Wadesboro,28170,Anson County Schools,Public,No,0,637,725,0.8786,154608,138870.5,103299.5,128509.5,206917,138590
2020,Wadesboro Primary School,1542 Hwy 52 S,Anson,Wadesboro,28170,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Lilesville Elementary School,121 Camden Street,Anson,Lilesville,28091,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Morven Elementary School,6715 Hwy 52 S,Anson,Morven,28119,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Peachland-Polkton Elementary School,9633 Hwy 74 W,Anson,Peachland,28133,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Wadesboro Elementary School,321 Camden Road,Anson,Wadesboro,28170,Anson County Schools,Public,Yes,0,0,0,0,154608,138870.5,103299.5,128509.5,206917,138590
2020,Anson County Schools,320 Camden Road,Anson,Wadesboro,28170,Anson County Schools,Public,No,1271,1354,1903,0.7115,0,0,0,0,0,0
2020,Ashe County High,184 Campus Drive,Ashe,West Jefferson,28694,Ashe County Schools,Public,No,629,524,777,0.6744,140263.5,160801.5,216271,249312.5,215672,135765
2020,Ashe County Early College High School,363 Campus Dr,Ashe,West Jefferson,28694,Ashe County Schools,Public,No,0,87,100,0.87,140263.5,160801.5,216271,249312.5,215672,135765
2020,Ashe County Middle,255 Northwest Lane,Ashe,Warrensville,28693,Ashe County Schools,Public,No,0,433,510,0.8490000000000001,140263.5,160801.5,216271,249312.5,215672,135765
2020,Blue Ridge Elementary,5778 NC Hwy 88 W,Ashe,Warrensville,28693,Ashe County Schools,Public,Yes,0,0,0,0,140263.5,160801.5,216271,249312.5,215672,135765
2020,Mountain View Elementary,2789 Hwy 221 N,Ashe,Jefferson,28640,Ashe County Schools,Public,Yes,0,0,0,0,140263.5,160801.5,216271,249312.5,215672,135765
2020,Westwood Elementary,4083 US Hwy 221S,Ashe,West Jefferson,28694,Ashe County Schools,Public,Yes,0,0,0,0,140263.5,160801.5,216271,249312.5,215672,135765
2020,Ashe County Schools,320 South Street,Ashe,Jefferson,28640,Ashe County Schools,Public,No,629,1044,1852,0.5637,0,0,0,0,0,0
2020,Avery County High School,401 Avery County High School R,Avery,Newland,28657,Avery County Schools,Public,No,93,419,527,0.7951,85893.5,90965,97985,146949.5,173071,139360.5
2020,Banner Elk Elementary School,155 Orchard Lane,Avery,Banner Elk,28604,Avery County Schools,Public,Yes,0,0,0,0,85893.5,90965,97985,146949.5,173071,139360.5
2020,Cranberry Middle School,6230 North US Highway 19E,Avery,Elk Park,28622,Avery County Schools,Public,Yes,0,190,210,0.9048,85893.5,90965,97985,146949.5,173071,139360.5
2020,Crossnore Elementary,1000 Walt Clark Road,Avery,Crossnore,28616,Avery County Schools,Public,Yes,0,0,0,0,85893.5,90965,97985,146949.5,173071,139360.5
2020,Avery Middle,102 Old Montezuma Road,Avery,Newland,28657,Avery County Schools,Public,Yes,0,231,276,0.8370000000000001,85893.5,90965,97985,146949.5,173071,139360.5
2020,Freedom Trail Elementary School,6110 North US Hwy 19E,Avery,Elk Park,28622,Avery County Schools,Public,Yes,0,0,0,0,85893.5,90965,97985,146949.5,173071,139360.5
2020,Newland Elementary School,750 Linville Street,Avery,Newland,28657,Avery County Schools,Public,Yes,0,0,0,0,85893.5,90965,97985,146949.5,173071,139360.5
2020,Riverside Elementary School,8020 US 19E Hwy South,Avery,Newland,28657,Avery County Schools,Public,Yes,0,0,0,0,85893.5,90965,97985,146949.5,173071,139360.5
2020,Blue Ridge High School,76 Old Montezuma Rd,Avery,Newland,28657,Blue Ridge High School,Public,No,0,4,14,0.2857,0,0,0,0,0,0
2020,Avery County Schools,775 Cranberry Street,Avery,Newland,28657,Avery County Schools,Public,No,93,844,1177,0.7171,0,0,0,0,0,0
2020,Grandfather Academy Inc,64 Grandfather Home Drive,Avery,Banner Elk,28604,Grandfather Academy Inc,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,Marjorie Williams Academy,129 Allen Circle,Avery,Crossnore,28616,Charter Schools,Charter,Yes,0,0,110,0.05,0,0,0,0,0,0
2020,Eastern Elementary,947 Hudnell Street,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,0,0,0,109521,144478.5,220394,219593,192568.5,156922.5
2020,Bath Elementary,110 S King Street,Beaufort,Bath,27808,Beaufort County Schools,Public,No,0,198,596,0.3322,109521,144478.5,220394,219593,192568.5,156922.5
2020,Beaufort County Educational Technical Ce,5700 NC Highway 33 East,Beaufort,Chocowinity,27817,Beaufort County Schools,Public,No,0,15,55,0.2727,109521,144478.5,220394,219593,192568.5,156922.5
2020,Beaufort County Early College High Schoo,5337 Hwy 264 East,Beaufort,Washington,27889,Beaufort County Schools,Public,No,0,56,257,0.21789999999999998,109521,144478.5,220394,219593,192568.5,156922.5
2020,Chocowinity Middle,3831 US HWY 17 S,Beaufort,Chocowinity,27817,Beaufort County Schools,Public,Yes,0,228,413,0.5521,109521,144478.5,220394,219593,192568.5,156922.5
2020,Chocowinity Primary,606 Gray Road,Beaufort,Chocowinity,27817,Beaufort County Schools,Public,Yes,0,0,0,0,109521,144478.5,220394,219593,192568.5,156922.5
2020,John C Tayloe Elementary,910 Tarboro Street,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,0,0,0,109521,144478.5,220394,219593,192568.5,156922.5
2020,John Small Elementary,4103 North Market Street Ext,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,0,0,0,109521,144478.5,220394,219593,192568.5,156922.5
2020,Northeast Elementary,21000 US Hwy 264 East,Beaufort,Pinetown,27865,Beaufort County Schools,Public,Yes,0,165,411,0.40149999999999997,109521,144478.5,220394,219593,192568.5,156922.5
2020,Northside High,7868 Free Union Church Road,Beaufort,Pinetown,27865,Beaufort County Schools,Public,No,459,323,396,0.8157,109521,144478.5,220394,219593,192568.5,156922.5
2020,P S Jones Middle,4105 N Market Street Ext,Beaufort,Washington,27889,Beaufort County Schools,Public,Yes,0,656,773,0.8486,109521,144478.5,220394,219593,192568.5,156922.5
2020,Southside High,5700 Hwy 33 East,Beaufort,Chocowinity,27817,Beaufort County Schools,Public,No,808,327,391,0.8362999999999999,109521,144478.5,220394,219593,192568.5,156922.5
2020,S W Snowden Elementary,693 North 7th Street,Beaufort,Aurora,27806,Beaufort County Schools,Public,Yes,0,0,150,0.05,109521,144478.5,220394,219593,192568.5,156922.5
2020,Washington High,400 Slatestone Road,Beaufort,Washington,27889,Beaufort County Schools,Public,No,538,579,825,0.7018000000000001,109521,144478.5,220394,219593,192568.5,156922.5
2020,Beaufort County Schools,321 Smaw Road,Beaufort,Washington,27889,Beaufort County Schools,Public,No,1805,2548,3914,0.6509999999999999,0,0,0,0,0,0
2020,Washington Montessori Public Charter Sch,2330 Old Bath Hwy,Beaufort,Washington,27889,Charter Schools,Charter,No,0,0,0,0,0,0,0,0,0,0
2020,Bertie Early College High,819 Governors Road,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,14,130,179,0.7263,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Bertie High,716 US Hwy 13 North,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,54,387,435,0.8896999999999999,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Bertie Middle,652 US Hwy 13 North,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,0,350,475,0.7368000000000001,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Aulander Elementary,2515 NC Highway 305 North,Bertie,Aulander,27805,Bertie County Schools,Public,Yes,0,0,0,0,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,West Bertie Elementary,3734 Governors Road,Bertie,Kelford,27847,Bertie County Schools,Public,Yes,0,0,0,0,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Colerain Elementary,202 N Academy Street,Bertie,Colerain,27924,Bertie County Schools,Public,Yes,0,0,0,0,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Windsor Elementary,104 Cooper Hill Road,Bertie,Windsor,27983,Bertie County Schools,Public,Yes,0,0,0,0,153453,137894.5,177759.5,242786.5,191933.5,88387
2020,Bertie County Schools,715 US Highway 13 North,Bertie,Windsor,27983,Bertie County Schools,Public,No,68,867,1262,0.687,0,0,0,0,0,0
2020,Three Rivers Academy,118 County Farm Road,Bertie,Windsor,27983,Three Rivers Academy,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,Bladenboro Middle,910 South Main Street,Bladen,Bladenboro,28320,Bladen County Schools,Public,Yes,0,206,298,0.6912999999999999,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Bladenboro Primary,312 Old Whiteville Road,Bladen,Bladenboro,28320,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Bladen Lakes Primary,9554 Johnsontown Road,Bladen,Elizabethtown,28337,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Clarkton School of Discovery,10000 North College Street,Bladen,Clarkton,28433,Bladen County Schools,Public,Yes,0,192,229,0.8384,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Dublin Primary,7048 Albert Street,Bladen,Dublin,28332,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,East Arcadia Elementary,21451 NC Hwy 87 East,Bladen,Riegelwood,28456,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,East Bladen High,5600 NC Hwy 87 East,Bladen,Elizabethtown,28337,Bladen County Schools,Public,No,942,507,597,0.8492000000000001,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Elizabethtown Middle,1496 Hwy 701 South,Bladen,Elizabethtown,28337,Bladen County Schools,Public,Yes,0,283,400,0.7075,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Elizabethtown Primary,301 Mercer Road,Bladen,Elizabethtown,28337,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Plain View Primary,1963 Chicken Foot Road,Bladen,Tar Heel,28392,Bladen County Schools,Public,Yes,0,0,0,0,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Tar Heel Middle,14888 Hwy 87 West,Bladen,Tar Heel,28392,Bladen County Schools,Public,Yes,0,262,350,0.7486,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,West Bladen High,1600 NC Hwy 410,Bladen,Bladenboro,28320,Bladen County Schools,Public,No,1018,604,665,0.9083,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Bladen Early College,7418 NC Highway 41 West,Bladen,Dublin,28332,Bladen County Schools,Public,No,0,47,92,0.5109,69243.5,70699.5,105777.5,259186,325040,174457.5
2020,Bladen County Schools,1489 US Hwy 701 South,Bladen,Elizabethtown,28337,Bladen County Schools,Public,No,1960,2101,2631,0.7986,0,0,0,0,0,0
2020,Paul R. Brown Leadership Academy,1360 Martin L King Jr Dr,Bladen,Elizabethtown,28337,Charter Schools,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,Emereau: Bladen,995 Airport Rd,Bladen,Elizabethtown,28337,Charter Schools,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,Belville Elementary,575 River Road,Brunswick,Leland,28451,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Bolivia Elementary,4036 Business Hwy 17-E,Brunswick,Bolivia,28422,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Brunswick County Early College High Scho,50 College Road NE,Brunswick,Bolivia,28422,Brunswick County Schools,Public,No,0,59,368,0.1603,443169.5,512358.5,502597,550183.5,702243,643881
2020,The Center of Applied Sciences and Techn,1109 Old Ocean Highway,Brunswick,Bolivia,28422,Brunswick County Schools,Public,No,181,54,60,0.9,443169.5,512358.5,502597,550183.5,702243,643881
2020,Cedar Grove Middle,750 Grove Trail SW,Brunswick,Supply,28462,Brunswick County Schools,Public,Yes,0,431,488,0.8832,443169.5,512358.5,502597,550183.5,702243,643881
2020,Jessie Mae Monroe Elementary,250 Pea Landing Road NW,Brunswick,Ash,28420,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Leland Middle,927 Old Fayetteville Road NE,Brunswick,Leland,28451,Brunswick County Schools,Public,Yes,0,526,1017,0.5172,443169.5,512358.5,502597,550183.5,702243,643881
2020,Lincoln Elementary,1664 Lincoln Road,Brunswick,Leland,28451,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,North Brunswick High,114 Scorpion Drive,Brunswick,Leland,28451,Brunswick County Schools,Public,No,1093,772,1107,0.6973999999999999,443169.5,512358.5,502597,550183.5,702243,643881
2020,Shallotte Middle,225 Village Road,Brunswick,Shallotte,28459,Brunswick County Schools,Public,Yes,0,457,657,0.6956,443169.5,512358.5,502597,550183.5,702243,643881
2020,South Brunswick High,280 Cougar Drive BSL,Brunswick,Southport,28461,Brunswick County Schools,Public,No,937,669,1001,0.6683,443169.5,512358.5,502597,550183.5,702243,643881
2020,South Brunswick Middle,100 Cougar Drive BSL,Brunswick,Southport,28461,Brunswick County Schools,Public,Yes,0,654,789,0.8289,443169.5,512358.5,502597,550183.5,702243,643881
2020,Southport Elementary,701 West 9th Street,Brunswick,Southport,28461,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Supply Elementary,51 Benton Road SE,Brunswick,Supply,28462,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Town Creek Elementary,6330 Lake Park Dr SE,Brunswick,Winnabow,28479,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Union Elementary,180 Union School Road NW,Brunswick,Shallotte,28470,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Virginia Williamson Elem,1020 Zion Hill Road,Brunswick,Bolivia,28422,Brunswick County Schools,Public,Yes,0,0,0,0,443169.5,512358.5,502597,550183.5,702243,643881
2020,Waccamaw,5901 Waccamaw School Road NW,Brunswick,Ash,28420,Brunswick County Schools,Public,Yes,0,148,463,0.3197,443169.5,512358.5,502597,550183.5,702243,643881
2020,West Brunswick High,550 Whiteville Road NW,Brunswick,Shallotte,28470,Brunswick County Schools,Public,No,1300,1003,1393,0.72,443169.5,512358.5,502597,550183.5,702243,643881
2020,Brunswick County Schools,35 Referendum Drive,Brunswick,Bolivia,28422,Brunswick County Schools,Public,No,3511,4773,8020,0.5951,0,0,0,0,0,0
2020,Charter Day School,7055 Bacon's Way,Brunswick,Leland,28451,Charter Schools,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,South Brunswick Charter School,2260 Achievement Ave SE,Brunswick,Bolivia,28422,Charter Schools,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2020,Community High School,235 Old US 70,Buncombe,Swannanoa,28778,Buncombe County Schools,Public,No,0,69,114,0.6053000000000001,334925.5,332447.5,379890,432048,473487.5,432716.5
2020,A C Reynolds High,1 Rocket Drive,Buncombe,Asheville,28803,Buncombe County Schools,Public,No,452,807,1166,0.6920999999999999,334925.5,332447.5,379890,432048,473487.5,432716.5
2020,A C Reynolds Middle,2 Rocket Drive,Buncombe,Asheville,28803,Buncombe County Schools,Public,No,0,383,566,0.6767,334925.5,332447.5,379890,432048,473487.5,432716.5
2020,Barnardsville Elementary,20 Hillcrest Drive,Buncombe,Barnardsville,28709,Buncombe County Schools,Public,Yes,0,0,0,0,334925.5,332447.5,379890,432048,473487.5,432716.5
2020,Black Mountain Elementary,100 Flat Creek Road,Buncombe,Black Mountain,28711,Buncombe County Schools,Public,Yes,0,0,0,0,334925.5,332447.5,379890,432048,473487.5,432716.5
