year,school_name,street_addr,county,city,zip,district_name,designation,title_i,total_num_concentrators,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,Funding_2018,Funding_2019,Funding_2020,Funding_2021,Funding_2022,Funding_2023
2022,Lowe's Grove Middle,4418 S Alston Avenue,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,540,662,0.8157,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,George Watts Elementary,700 Watts Street,Durham,Durham,27701,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Mangum Elementary,9008 Quail Roost Road,Durham,Bahama,27503,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Merrick-Moore Elementary,2325 Cheek Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Middle College HS @ DTCC,1637 Lawson Street,Durham,Durham,27703,Durham Public Schools,Public,No,5,NA,44,119,0.3697,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Morehead Montessori,909 Cobb Street,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Neal Middle,201 Baptist Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,694,804,0.8632,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Northern High,117 Tom Wilkinson Road,Durham,Durham,27712,Durham Public Schools,Public,No,132,132,853,1242,0.6868000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Oak Grove Elementary,3810 Wake Forest Road,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Parkwood Elementary,5207 Revere Road,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,E K Powe Elementary,913 9th Street,Durham,Durham,27705,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Pearsontown Elementary,4915 Barbee Road,Durham,Durham,27713,Durham Public Schools,Public,No,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Riverside High,3218 Rose of Sharon Road,Durham,Durham,27712,Durham Public Schools,Public,No,207,78,987,1646,0.5996,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Sherwood Githens Middle,4800 Chapel Hill Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,669,820,0.8159000000000001,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,R N Harris Elementary,1520 Cooper Street,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Southern School of Energy and Sustainability,800 Clayton Road,Durham,Durham,27703,Durham Public Schools,Public,No,110,424,812,1126,0.7211,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Sandy Ridge Elementary School,1417 Old Oxford Highway,Durham,Durham,27704,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Rogers-Herr Middle,911 Cornwallis Road,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,449,635,0.7071,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Southwest Elementary,2320 Cook Road,Durham,Durham,27713,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,C C Spaulding Elementary,1531 S Roxboro Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Spring Valley Elementary School,2051 Northern Durham Prky,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,W G Pearson Elementary,3501 Fayettville Street,Durham,Durham,27707,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Y E Smith Elementary,2410 E Main Street,Durham,Durham,27703,Durham Public Schools,Public,Yes,NA,NA,NA,NA,NA,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Ignite Online Academy,5321 Ephesus Church Rd.,Durham,Durham,27707,Durham Public Schools,Public,No,NA,NA,68,465,0.1462,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Durham School of Technology,3727 Fayetteville St,Durham,Durham,27707,Durham Public Schools,Public,No,58,7,240,279,0.8602,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2022,Durham Public Schools,511 Cleveland Street,Durham,Durham,27701,NA,Public,No,900,822,10312,19190,0.5374,NA,NA,NA,NA,NA,NA
2022,Maureen Joy Charter School,107 South Driver Street,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,271,0.05,NA,NA,NA,NA,NA,NA
2022,Durham Charter School,807 West Chapel Hill Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,216,0.05,NA,NA,NA,NA,NA,NA
2022,Community School of Digital and Visual Arts,1955 West Cornwallis Road,Durham,Durham,27705,Charter Schools,Charter,Yes,NA,NA,NA,99,0.05,NA,NA,NA,NA,NA,NA
2022,Kestrel Heights School,4700 South Alston Ave.,Durham,Durham,27713,Charter Schools,Charter,Yes,NA,NA,NA,222,0.05,NA,NA,NA,NA,NA,NA
2022,Research Triangle Charter Academy,2418 Ellis Road,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,289,0.05,NA,NA,NA,NA,NA,NA
2022,Central Park School for Children,724 Foster Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,283,0.05,NA,NA,NA,NA,NA,NA
2022,Voyager Academy,101 Hock Parc Drive,Durham,Durham,27704,Charter Schools,Charter,Yes,13,17,304,825,0.3685,NA,NA,NA,NA,NA,NA
2022,Global Scholars Academy,311 Dowd St,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,86,0.05,NA,NA,NA,NA,NA,NA
2022,Research Triangle High School,3106 East NC Highway 54,Durham,Durham,27709,Charter Schools,Charter,No,NA,NA,NA,570,0.05,NA,NA,NA,NA,NA,NA
2022,The Institute for the Development of Young Leaders,4300 S. Miami Blvd.,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,148,0.05,NA,NA,NA,NA,NA,NA
2022,Reaching All Minds Academy,2703 Holloway St.,Durham,Durham,27703,Charter Schools,Charter,Yes,NA,NA,NA,151,0.05,NA,NA,NA,NA,NA,NA
2022,Excelsior Classical Academy CFA,4100 N Roxboro Street,Durham,Durham,27704,Charter Schools,Charter,No,NA,NA,NA,431,0.05,NA,NA,NA,NA,NA,NA
2022,KIPP Durham College Preparatory,1107 Holloway Street,Durham,Durham,27701,Charter Schools,Charter,Yes,NA,NA,NA,325,0.05,NA,NA,NA,NA,NA,NA
2022,Discovery Charter School,501 Orange Factory Road,Durham,Bahama,27503,Charter Schools,Charter,Yes,NA,NA,NA,253,0.05,NA,NA,NA,NA,NA,NA
2022,G W Bulluck Elementary,3090 Bulluck School Road,Edgecombe,Rocky Mount,27801,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,G W Carver Elementary,700 East Hamlet Street,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Coker-Wimberly Elementary,1619 NC 97 West,Edgecombe,Battleboro,27809,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Edgecombe Early College High,2009 West Wilson St,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,No,NA,2,43,197,0.2183,NA,NA,NA,NA,NA,NA
2022,North Edgecombe High,7589 NC 33-NW,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,3,5,138,210,0.6570999999999999,NA,NA,NA,NA,NA,NA
2022,Phillips Middle,4371 Battleboro-Leggett Road,Edgecombe,Battleboro,27809,Edgecombe County Public School,Public,Yes,NA,NA,51,127,0.40159999999999996,NA,NA,NA,NA,NA,NA
2022,Princeville Elementary,306 Walston Street,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,South Edgecombe Middle,230 Pinetops-Crisp Road,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,No,NA,NA,325,363,0.8953,NA,NA,NA,NA,NA,NA
2022,W A Pattillo Middle School,501 East Ave,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,NA,304,0.95,NA,NA,NA,NA,NA,NA
2022,West Edgecombe Middle,6301 Nobles Mill Pond Road,Edgecombe,Rocky Mount,27801,Edgecombe County Public School,Public,Yes,NA,NA,285,330,0.8636,NA,NA,NA,NA,NA,NA
2022,SouthWest Edgecombe High,5912 NC 43 North,Edgecombe,Pinetops,27864,Edgecombe County Public School,Public,No,107,12,557,717,0.7768,NA,NA,NA,NA,NA,NA
2022,Stocks Elementary,400 Hope Lodge Street,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Tarboro High,1400 Howard Avenue,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,No,80,215,386,499,0.7735,NA,NA,NA,NA,NA,NA
2022,Martin Millennium Academy,400 E Johnston St,Edgecombe,Tarboro,27886,Edgecombe County Public School,Public,Yes,NA,NA,87,270,0.3222,NA,NA,NA,NA,NA,NA
2022,Edgecombe County Public Schools,2311 North Main Street,Edgecombe,Tarboro,27886,NA,Public,No,190,234,2161,3338,0.6474,NA,NA,NA,NA,NA,NA
2022,North East Carolina Preparatory,274 Husky Trail,Edgecombe,Tarboro,27886,Charter Schools,Charter,Yes,10,NA,157,603,0.26039999999999996,NA,NA,NA,NA,NA,NA
2022,Ashley Academy,1647 Ashley School Circle,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Atkins Academic & Technology High,3605 Old Greensboro Road,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,No,409,120,1089,1182,0.9213,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Bolton Elementary,1250 Bolton Street,Forsyth,Winston Salem,27103,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Brunson Elementary,155 N Hawthorne Road,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Caleb's Creek Elementary,1109 Salem Crossing Rd,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Carver High,3545 Carver School Road,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,35,NA,333,563,0.5915,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Career Center,910 Highland Court,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,NA,841,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Cash Elementary,4700 Old Hollow Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,C. Douglas Carter High School,851 Highland Court,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,NA,NA,89,127,0.7008,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Children's Center,2315 Coliseum Drive,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Clemmons Elementary,6200 Bingham Avenue,Forsyth,Clemmons,27012,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Clemmons Middle,3785 Fraternity Church Road,Forsyth,Winston-Salem,27127,Forsyth County Schools,Public,No,NA,NA,820,1154,0.7106,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Cook Literacy Model School,920 11th Street NW,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,The Downtown School,601 N Cherry Street,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,No,NA,NA,120,162,0.7406999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Early College of Forsyth County,2100 Silas Creek Prky,Forsyth,Winston Salem,27103,Forsyth County Schools,Public,No,NA,NA,16,259,0.061799999999999994,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,East Forsyth High,2500 W Mountain Street,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,127,296,1058,1579,0.67,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,East Forsyth Middle,810 Bagley Drive,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,605,749,0.8077,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Easton Elementary,734 E Clemmonsville Road,Forsyth,Winston Salem,27107,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Flat Rock Middle,4648 Ebert Rd,Forsyth,Winston-Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,662,855,0.7743000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Forest Park Elementary,2019 Milford Street,Forsyth,Winston Salem,27107,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Gibson Elementary,2020 Walker Road,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Robert B Glenn High,1600 Union Cross Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,101,266,848,1403,0.6043999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Griffith Elementary,1385 W Clemmonsville Road,Forsyth,Winston Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Main Street Academy,2700 S Main Street,Forsyth,Winston-Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,8,32,0.25,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Hall-Woodward Elementary,125 Nicholson Road,Forsyth,Winston Salem,27107,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Hanes Magnet,2355 Pleasant St,Forsyth,Winston Salem,27107,Forsyth County Schools,Public,No,NA,NA,595,866,0.6870999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Hospital/Homebound Education Center,2020 E 12th St,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Virtual Academy,601 N Cherry St. Suite 250,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,No,NA,NA,338,516,0.655,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Ibraham Elementary,5036 Old Walkertown,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Jefferson Elementary,4000 Jefferson School Lane,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Thomas Jefferson Middle,3500 Sally Kirk Road,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,No,NA,NA,684,788,0.868,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Kernersville Elementary,512 W Mountain Street,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Kernersville Middle,110 Brown Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,609,703,0.8663,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Kimberley Park Elementary,1700 Old Cherry Street,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Kimmel Farm Elementary,4672 Ebert Rd,Forsyth,Winston-Salem,27284,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Kingswood School at the Children's Home,271 Mercantile Drive,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,9,28,0.3214,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Konnoak Elementary,3200 Renon Road,Forsyth,Winston Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Diggs-Latham Elementary,986 Hutton Street,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Lewisville Elementary,150 Lucy Lane,Forsyth,Lewisville,27023,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Lewisville Middle School,1115 Lewisville Vienna Rd,Forsyth,Lewisville,27023,Forsyth County Schools,Public,No,NA,NA,592,661,0.8956000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Lowrance Middle,1394 Thurmond St,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,143,0.95,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Meadowlark Elementary,401 Meadowlark Drive,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Meadowlark Middle,301 Meadowlark Drive,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,No,NA,NA,772,878,0.8793000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Middle College of Forsyth County,2100 Silas Creek Parkway,Forsyth,Winston-Salem,27103,Forsyth County Schools,Public,No,1,NA,18,86,0.20929999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Mineral Springs Elementary,4527 Ogburn Avenue,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Mineral Springs Middle,4559 Ogburn Avenue,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,555,707,0.785,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Moore Elementary,451 Knollwood Street,Forsyth,Winston Salem,27103,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Mount Tabor High,342 Petree Road,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,No,127,59,775,1355,0.5720000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Frank Morgan Elementary School,3210 Village Point Drive,Forsyth,Clemmons,27012,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,North Forsyth High,5705 Shattalon Drive,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,106,54,632,897,0.7045999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,North Hills Elementary,340 Alspaugh Drive,Forsyth,Winston-Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Northwest Middle,5501 Murray Road,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,Yes,NA,NA,661,809,0.8170999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Old Richmond Elementary,6315 Tobaccoville Road,Forsyth,Tobaccoville,27050,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Old Town Elementary,3930 Reynolda Road,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Paisley Magnet School,1394 Thurmond St,Forsyth,Winston Salem,27105,Forsyth County Schools,Public,Yes,NA,NA,738,871,0.8473,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Parkland High,1600 Brewer Road,Forsyth,Winston Salem,27127,Forsyth County Schools,Public,Yes,129,33,869,1331,0.6529,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,J. F. Kennedy High School,890 E 11th Street,Forsyth,Winston Salem,27101,Forsyth County Schools,Public,Yes,71,471,479,525,0.9124,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Petree Elementary,3815 Old Greensboro Road,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Philo-Hill Magnet Academy,410 Haverhill Street,Forsyth,Winston Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,263,382,0.6884999999999999,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Piney Grove Elementary,1500 Piney Grove Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Ronald Wilson Reagan High,3750 Transou Road,Forsyth,Pfafftown,27040,Forsyth County Schools,Public,No,218,231,1148,2030,0.5655,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,R J Reynolds High,301 N Hawthorne Road,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,Yes,98,25,798,1606,0.49689999999999995,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Rural Hall Elementary,275 College Street,Forsyth,Rural Hall,27045,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Sedge Garden Elementary,475 Sedge Garden Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Sherwood Forest Elementary,1055 Yorkshire Road,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Smith Farm Elementary School,4250 Johnny Knoll Lane,Forsyth,Winston-Salem,27107,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Southeast Middle,1200 Old Salem Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,731,875,0.8354,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,South Fork Elementary,4332 Country Club Road,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Southwest Elementary,1631 Southwest School Drive,Forsyth,Clemmons,27012,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Speas Elementary,2000 W Polo Road,Forsyth,Winston Salem,27106,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,The Special Children's School,4505 Shattalon Dr,Forsyth,Winston-Salem,27106,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Union Cross Elementary,4300 High Point Road,Forsyth,Kernersville,27284,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Vienna Elementary,1975 Chickasha Road,Forsyth,Pfafftown,27040,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Walkertown Elementary,2971 Main Street,Forsyth,Walkertown,27051,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Walkertown High School,5240 Sullivantown Road,Forsyth,Walkertown,27051,Forsyth County Schools,Public,No,61,360,504,682,0.7390000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Walkertown Middle,5240 Sullivantown Road,Forsyth,Walkertown,27051,Forsyth County Schools,Public,Yes,NA,NA,557,671,0.8301000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Ward Elementary,3775 Fraternity Church Road,Forsyth,Winston-Salem,27127,Forsyth County Schools,Public,Yes,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,West Forsyth High,1735 Lewisville-Clemmons,Forsyth,Clemmons,27012,Forsyth County Schools,Public,No,259,437,1250,2206,0.5666,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Whitaker Elementary,2600 Buena Vista Road,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,No,NA,NA,NA,NA,NA,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Wiley Magnet Middle,1400 Northwest Boulevard,Forsyth,Winston Salem,27104,Forsyth County Schools,Public,Yes,NA,NA,601,771,0.7795000000000001,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Winston-Salem Preparatory Acad,1215 North Cameron Avenue,Forsyth,Winston-Salem,27101,Forsyth County Schools,Public,Yes,NA,NA,194,323,0.6006,1843616,1478448,940516.5,1444292.5,2429017.5,1775219.5
2022,Winston Salem / Forsyth County Schools,475 Corporate Square Drive,Forsyth,Winston Salem,27105,NA,Public,No,1742,3193,20169,32607,0.6185,NA,NA,NA,NA,NA,NA
2022,Quality Education Academy,5012-D Lansing Drive,Forsyth,Winston-Salem,27105,Charter Schools,Charter,Yes,3,NA,96,333,0.2883,NA,NA,NA,NA,NA,NA
2022,Carter G. Woodson School,437 Goldfloss Street,Forsyth,Winston-Salem,27127,Charter Schools,Charter,Yes,NA,NA,NA,237,0.05,NA,NA,NA,NA,NA,NA
2022,Forsyth Academy,5426 Shattalon Drive,Forsyth,Winston-Salem,27106,Charter Schools,Charter,Yes,NA,NA,NA,305,0.05,NA,NA,NA,NA,NA,NA
