year,school_name,street_addr,county,city,zip,district_name,designation,title_i,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,funding_2018,funding_2019,funding_2020,funding_2021,funding_2022,funding_2023
2021,East Davidson High,1408 Lake Road,Davidson,Thomasville,27360,Davidson County Schools,Public,No,146,679,764,0.8887,279232.5,277649,277640.5,387258.5,555563,454739
2021,Fair Grove Elementary,217 Cedar Lodge Road,Davidson,Thomasville,27360,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Friedberg Elementary,1131 Friedberg Church Road,Davidson,Winston-Salem,27127,Davidson County Schools,Public,No,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Hasty Elementary,325 Hasty School Road,Davidson,Thomasville,27360,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Friendship Elementary,1490 Friendship-Ledford Road,Davidson,Winston-Salem,27107,Davidson County Schools,Public,No,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Ledford Middle,3954 N NC Hwy 109,Davidson,Thomasville,27360,Davidson County Schools,Public,No,0,422,642,0.6573,279232.5,277649,277640.5,387258.5,555563,454739
2021,Ledford Senior High,140 Jesse Green Road,Davidson,Thomasville,27360,Davidson County Schools,Public,No,564,733,859,0.8533,279232.5,277649,277640.5,387258.5,555563,454739
2021,Midway Elementary,318 Midway School Road,Davidson,Lexington,27295,Davidson County Schools,Public,No,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,North Davidson High,7227 Old US Hwy 52,Davidson,Lexington,27295,Davidson County Schools,Public,No,486,764,898,0.8508,279232.5,277649,277640.5,387258.5,555563,454739
2021,Oak Grove High School,3507 Midway School Rd,Davidson,Winston-Salem,27107,Davidson County Schools,Public,No,367,815,939,0.8679000000000001,279232.5,277649,277640.5,387258.5,555563,454739
2021,North Davidson Middle,333 Critcher Drive,Davidson,Lexington,27295,Davidson County Schools,Public,No,0,460,725,0.6345000000000001,279232.5,277649,277640.5,387258.5,555563,454739
2021,Oak Grove Middle School,1771 Hoy Long Road,Davidson,Winston-Salem,27107,Davidson County Schools,Public,No,0,412,733,0.5621,279232.5,277649,277640.5,387258.5,555563,454739
2021,Pilot Elementary,145 Pilot School Road,Davidson,Thomasville,27360,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Reeds Elementary,791 South NC Hwy 150,Davidson,Lexington,27295,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Silver Valley Elementary,11161 East Old Hwy 64,Davidson,Lexington,27292,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,South Davidson High,14956 South NC Hwy 109,Davidson,Denton,27239,Davidson County Schools,Public,No,50,327,350,0.9343,279232.5,277649,277640.5,387258.5,555563,454739
2021,Southwood Elementary,5850 NC Hwy 8,Davidson,Lexington,27292,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,South Davidson Middle,14954 S NC Hwy 109,Davidson,Denton,27239,South Davidson Middle,Public,Yes,0,184,283,0.6502,0,0,0,0,0,0
2021,Tyro Elementary,450 Cow Palace Rd,Davidson,Lexington,27295,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Tyro Middle,2946 Michael Road,Davidson,Lexington,27295,Davidson County Schools,Public,No,0,358,626,0.5719,279232.5,277649,277640.5,387258.5,555563,454739
2021,Wallburg Elementary,205 Motsinger Road,Davidson,Winston-Salem,27107,Davidson County Schools,Public,No,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,Welcome Elementary,5701 Old Hwy 52,Davidson,Lexington,27295,Davidson County Schools,Public,Yes,0,0,0,0,279232.5,277649,277640.5,387258.5,555563,454739
2021,West Davidson High,200 Dragon Drive,Davidson,Lexington,27295,Davidson County Schools,Public,No,121,600,673,0.8915000000000001,279232.5,277649,277640.5,387258.5,555563,454739
2021,Yadkin Valley Regional Career Academy,2065 E. Holly Grove Road,Davidson,Lexington,27292,Davidson County Schools,Public,No,40,155,170,0.9118,279232.5,277649,277640.5,387258.5,555563,454739
2021,Davidson County Schools,250 County School Road,Davidson,Lexington,27292,Davidson County Schools,Public,No,2358,7624,11408,0.6683,0,0,0,0,0,0
2021,Charles England Elementary School,111 Cornelia Drive,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,0,0,0,0,83023,130000.5,124818,146833,198747.5,121226
2021,Lexington Middle School,100 West Hemstead Street,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,0,591,758,0.7797,83023,130000.5,124818,146833,198747.5,121226
2021,Lexington Senior High School,26 Penry Street,Davidson,Lexington,27292,Lexington City Schools,Public,No,23,788,851,0.9259999999999999,83023,130000.5,124818,146833,198747.5,121226
2021,Pickett Elementary School,200 Biesecker Road,Davidson,Lexington,27295,Lexington City Schools,Public,Yes,0,0,0,0,83023,130000.5,124818,146833,198747.5,121226
2021,South Lexington School,1000 Cotton Grove Road,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,0,0,0,0,83023,130000.5,124818,146833,198747.5,121226
2021,South Lexington Developmental Center,1000 Cotton Grove Road,Davidson,Lexington,27292,Lexington City Schools,Public,No,0,0,0,0,83023,130000.5,124818,146833,198747.5,121226
2021,Southwest Elementary Global Academy,434 Central Avenue,Davidson,Lexington,27292,Lexington City Schools,Public,Yes,0,0,0,0,83023,130000.5,124818,146833,198747.5,121226
2021,Lexington City Schools,1010 Fair Street,Davidson,Lexington,27292,Lexington City Schools,Public,No,23,1379,1842,0.7486,0,0,0,0,0,0
2021,Liberty Drive Elementary School,401 Liberty Drive,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,0,0,0,0,88874.5,84559,72495,158178.5,206908.5,103725.5
2021,Thomasville Primary School,915 E Sunrise Avenue,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,0,0,0,0,88874.5,84559,72495,158178.5,206908.5,103725.5
2021,Thomasville Middle School,400 Unity Street,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,0,0,510,0.95,88874.5,84559,72495,158178.5,206908.5,103725.5
2021,Thomasville High School,410 Unity Street,Davidson,Thomasville,27360,Thomasville City Schools,Public,Yes,5,513,565,0.9079999999999999,88874.5,84559,72495,158178.5,206908.5,103725.5
2021,Thomasville City Schools,400 Turner Street,Davidson,Thomasville,27360,Thomasville City Schools,Public,No,5,1011,1230,0.8220000000000001,0,0,0,0,0,0
2021,Southside Ashpole Elementary School,607 S Martin Luther King St,Robeson,Rowland,28383,Southside Ashpole Elementary School,Public,Yes,0,0,0,0,0,0,0,0,0,0
2021,Innovative School District,301 North Wilmington St,Wake,Raleigh,27601,Innovative School District,Public,No,0,0,0,0,0,0,0,0,0,0
2021,NC Virtual Public School,1017 Main Campus Dr,Statewide,Raleigh,27606,NC Virtual Public School,Public,No,0,0,0,0,0,0,0,0,0,0
2021,NC Virtual Public School,1017 Main Campus Dr,Statewide,Raleigh,27606,NC Virtual Public School,Public,No,0,0,0,0,0,0,0,0,0,0
2021,Davidson Charter Academy,500 Biesecker Rd,Davidson,Lexington,27295,Charter Schools,Charter,Yes,0,0,0,0,0,0,0,0,0,0
2021,Central Davie Academy,160 Martin Luther King Jr. Roa,Davie,Mocksville,27028,Davie County Schools,Public,Yes,0,2,19,0.10529999999999999,102869,91999.5,140388,185291,187237,150601.5
2021,Cooleemee Elementary School,136 Marginal St,Davie,Cooleemee,27014,Davie County Schools,Public,Yes,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,Cornatzer Elementary School,552 Cornatzer Road,Davie,Mocksville,27028,Davie County Schools,Public,Yes,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,Davie County High School,180 War Eagle Drive,Davie,Mocksville,27028,Davie County Schools,Public,No,1497,1167,1627,0.7173,102869,91999.5,140388,185291,187237,150601.5
2021,Davie County Early College High School,1211 Salisbury Road,Davie,Mocksville,27028,Davie County Schools,Public,No,0,10,146,0.06849999999999999,102869,91999.5,140388,185291,187237,150601.5
2021,Mocksville Elementary School,295 Cemetery St,Davie,Mocksville,27028,Davie County Schools,Public,Yes,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,North Davie Middle School,497 Farmington Road,Davie,Mocksville,27028,Davie County Schools,Public,No,0,364,455,0.8,102869,91999.5,140388,185291,187237,150601.5
2021,Pinebrook Elementary School,477 Pinebrook School Rd,Davie,Mocksville,27028,Davie County Schools,Public,Yes,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,Shady Grove Elementary School,3179 Cornatzer Rd,Davie,Advance,27006,Davie County Schools,Public,No,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,South Davie Middle School,197 South Davie Drive,Davie,Mocksville,27028,Davie County Schools,Public,No,0,360,535,0.6729,102869,91999.5,140388,185291,187237,150601.5
2021,William R Davie Elementary School,3437 US Hwy 601 N,Davie,Mocksville,27028,Davie County Schools,Public,Yes,0,0,0,0,102869,91999.5,140388,185291,187237,150601.5
2021,William Ellis Middle School,144 William Ellis Drive,Davie,Advance,27006,Davie County Schools,Public,No,0,331,432,0.7662,102869,91999.5,140388,185291,187237,150601.5
2021,Davie County Schools,220 Cherry St,Davie,Mocksville,27028,Davie County Schools,Public,No,1497,2234,3663,0.6099,0,0,0,0,0,0
2021,B F Grady Elementary,2627 N NC 11 & 903,Duplin,Albertson,28508,Duplin County Schools,Public,Yes,0,201,398,0.505,130890,131819,133457,177528.5,261482,232052.5
2021,Beulaville Elementary,138 Lyman Road,Duplin,Beulaville,28518,Duplin County Schools,Public,Yes,0,274,366,0.7486,130890,131819,133457,177528.5,261482,232052.5
2021,Chinquapin Elementary,3894 NC 50 South,Duplin,Chinquapin,28521,Duplin County Schools,Public,Yes,0,177,221,0.8009000000000001,130890,131819,133457,177528.5,261482,232052.5
2021,Warsaw Elementary,158 Lanefield Road,Duplin,Warsaw,28398,Duplin County Schools,Public,Yes,0,261,338,0.7722,130890,131819,133457,177528.5,261482,232052.5
2021,Duplin Early College High School,212 James Sprunt Dr,Duplin,Kenansville,28349,Duplin County Schools,Public,Yes,0,38,190,0.2,130890,131819,133457,177528.5,261482,232052.5
2021,East Duplin High,394 North NC Highway 111,Duplin,Beulaville,28518,Duplin County Schools,Public,Yes,311,693,847,0.8181999999999999,130890,131819,133457,177528.5,261482,232052.5
2021,James Kenan High,1241 NC 24 & 50,Duplin,Warsaw,28398,Duplin County Schools,Public,Yes,517,560,697,0.8034,130890,131819,133457,177528.5,261482,232052.5
2021,Kenansville Elementary,328 Limestone Rd,Duplin,Kenansville,28349,Duplin County Schools,Public,Yes,0,154,247,0.6235,130890,131819,133457,177528.5,261482,232052.5
2021,North Duplin Elementary,157 North Duplin School Road,Duplin,Mt. Olive,28365,Duplin County Schools,Public,Yes,0,106,207,0.5121,130890,131819,133457,177528.5,261482,232052.5
2021,North Duplin Jr Sr High,1388 West NC 403 Highway,Duplin,Mt. Olive,28365,Duplin County Schools,Public,Yes,112,431,538,0.8011,130890,131819,133457,177528.5,261482,232052.5
2021,Rose Hill-Magnolia Elementary,1329 Brooks Quinn Road,Duplin,Rose Hill,28458,Duplin County Schools,Public,Yes,0,337,485,0.6948000000000001,130890,131819,133457,177528.5,261482,232052.5
2021,Wallace Elementary,4266 NC 11 S,Duplin,Wallace,28466,Duplin County Schools,Public,Yes,0,367,539,0.6809000000000001,130890,131819,133457,177528.5,261482,232052.5
2021,Wallace-Rose Hill High,602 High School Road,Duplin,Teachey,28464,Duplin County Schools,Public,Yes,184,539,677,0.7962,130890,131819,133457,177528.5,261482,232052.5
2021,Duplin County Schools,315 N Main Street,Duplin,Kenansville,28349,Duplin County Schools,Public,No,1124,4138,5750,0.7197,0,0,0,0,0,0
2021,Bethesda Elementary,2009 S Miami Boulevard,Durham,Durham,27703,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Brogden Middle,1001 Leon Street,Durham,Durham,27704,Durham Public Schools,Public,Yes,0,449,594,0.7559,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Burton Elementary,1500 Mathison Avenue,Durham,Durham,27701,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Josephine Dobbs Clement Early College High,1801 Fayetteville Street,Durham,Durham,27707,Durham Public Schools,Public,No,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Eastway Elementary,610 North Alston Avenue,Durham,Durham,27701,Durham Public Schools,Public,Yes,0,4,66,0.060599999999999994,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Charles E Jordan Sr High School,6806 Garrett Road,Durham,Durham,27707,Durham Public Schools,Public,No,0,1178,1765,0.6674,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Easley Elementary,302 Lebanon Circle,Durham,Durham,27712,Durham Public Schools,Public,No,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,The School for Creative Studies,5001 Red Mill Rd,Durham,Durham,27704,Durham Public Schools,Public,No,0,394,637,0.6185,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Eno Valley Elementary,117 Milton Road,Durham,Durham,27712,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,George L Carrington Middle,227 Milton Road,Durham,Durham,27712,Durham Public Schools,Public,Yes,0,734,895,0.8201,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,City of Medicine Academy,301 Crutchfield Road,Durham,Durham,27704,Durham Public Schools,Public,No,7,0,336,0.95,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Club Boulevard Elementary,400 W Club Boulevard,Durham,Durham,27704,Durham Public Schools,Public,Yes,0,0,67,0.05,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Creekside Elementary,5321 Ephesus Church Road,Durham,Durham,27707,Durham Public Schools,Public,No,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Glenn Elementary,2415 E Geer Street,Durham,Durham,27704,Durham Public Schools,Public,Yes,0,0,103,0.05,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Durham's Performance Learning Center,401 North Driver Street,Durham,Durham,27703,Durham Public Schools,Public,No,0,39,78,0.5,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Durham School of the Arts,401 North Duke Street,Durham,Durham,27701,Durham Public Schools,Public,No,0,199,1819,0.1094,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Hillandale Elementary,2730 Hillandale Road,Durham,Durham,27705,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Hillside High,3727 Fayetteville St,Durham,Durham,27707,Durham Public Schools,Public,No,9,865,1424,0.6074,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Hope Valley Elementary,3005 Dixon Road,Durham,Durham,27707,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Holt Elementary,4019 Holt School Road,Durham,Durham,27704,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Holton Career and Resource Center,401 North Driver St,Durham,Durham,27703,Durham Public Schools,Public,No,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Forest View Elementary,3007 Mount Sinai Road,Durham,Durham,27705,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,DPS Hospital School,DUMC Room 3605,Durham,Durham,27710,Durham Public Schools,Public,No,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,James E Shepard Magnet Middle School,2401 Dakota Street,Durham,Durham,27707,Durham Public Schools,Public,Yes,0,115,422,0.2725,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
2021,Lakewood Elementary,2520 Vesson Avenue,Durham,Durham,27707,Durham Public Schools,Public,Yes,0,0,0,0,1069686.5,910608.5,826553.5,1035634.5,1554225.5,1480855
